표준코드,본부,지사,시설명,소재지,착공년도,준공년도,종별,구분,유역면적,홍수면적,만수면적,수혜면적,한발빈도,홍수빈도,제체형식,제체체적,제체길이,제체높이,총저수량,유효저수량,사수량,취수형식,홍수위,만수위,사수위,연락처
4681010124,전남,강진,월곡,전라남도 강진군 옴천면 월곡리,1982-01-01,1993-01-01,1,주수원,540,27,22.5,378.3,10,200,필댐(죤형),318449,222,26.7,2251.49,2238,13.49,사통형,177,176.5,157,061-430-7725
4681010131,전남,강진,영동,전라남도 강진군 마량면 마량리,1973-01-01,1978-01-01,1,주수원,467,19.08,15.9,150.3,10,200,필댐(죤형),321421,210,23.8,1414.41,1411,3.41,사통형,47.7,47.2,30,061-430-7725
4681010243,전남,강진,덕천,전라남도 강진군 군동면 덕천리,2008-12-29,2017-12-29,1,주수원,164,5.89,5.45,74,10,200,필댐(죤형),291813,433,40.1,468.79,438.39,30.4,사통형,61,59.8,45,061-430-7725
4681010244,전남,강진,장산,전라남도 강진군 군동면 장산리,2008-12-29,2017-12-29,1,주수원,173,10.48,9.76,123,10,200,필댐(죤형),291813,285,26.5,1002.9,938.45,64.45,사통형,62.2,61,44.5,061-430-7725
4682010001,전남,해남.완도,금강,전라남도 해남군 해남읍 해리,1953-01-01,1957-01-01,1,주수원,438,10.47,8.8,173,3,100,필댐(죤형),55543,185.4,17.54,499.72,499.72,0,사통형,15.54,14.54,1.64,061-530-1500
4682010002,전남,해남.완도,상미,전라남도 해남군 해남읍 고도리,1956-01-01,1958-01-01,2,주수원,266,10.25,7.6,25.2,3,100,필댐(죤형),22301,279,6.06,174.26,171.7,2.56,사통형,34.22,33.6,30,061-530-1500
4682010003,전남,해남.완도,우슬,전라남도 해남군 해남읍 해리,1956-01-01,1958-01-01,2,주수원,95,7.68,3.6,1.1,3,100,필댐(죤형),59781,166,8.6,118.87,118.81,0.06,사통형,69.69,68.2,61.35,061-530-1500
4682010004,전남,해남.완도,신안,전라남도 해남군 해남읍 신안리,1956-01-01,1958-01-01,2,주수원,88,3.12,2.47,52,7,200,필댐(죤형),36752,115,12.6,77.93,68.33,9.6,사통형,9,8,3,061-530-1500
4682010006,전남,해남.완도,연동,전라남도 해남군 해남읍 연동리,1956-01-01,1958-01-01,2,주수원,120,7.57,6.9,59.5,10,100,필댐(죤형),28234,224.4,7.6,209.52,209,0.52,사통형,7,6,0.5,061-530-1500
4682010019,전남,해남.완도,남동,전라남도 해남군 황산면 부곡리,1945-01-01,1947-01-01,2,보조수원,25,7.15,6.3,25,3,100,필댐(죤형),8188,540,2.5,60.5,46.55,13.95,사통형,2.1,1.8,1.2,061-530-1500
4682010026,전남,해남.완도,신흥,전라남도 해남군 삼산면 신흥리,1963-01-01,1964-01-01,2,주수원,60,2.9,2.61,33.4,10,100,필댐(죤형),158325,215.4,6.1,57.48,55.02,2.46,사통형,4.1,3.5,0.5,061-530-1500
4682010038,전남,해남.완도,양촌,전라남도 해남군 삼산면 평활리,1958-01-01,1961-01-01,1,주수원,1780,66.7,62.9,479,10,200,필댐(죤형),472719,299,25,4522.13,4275.3,246.83,취수탑형,71,68,58.5,061-530-1500
4682010041,전남,해남.완도,상가,전라남도 해남군 삼산면 상가리,1982-01-01,1984-01-01,1,주수원,120,8.13,6.03,67.9,10,200,필댐(죤형),158325,154.4,22,442.13,428,14.13,사통형,81,79.4,68,061-530-1500
4682010047,전남,해남.완도,가좌,전라남도 해남군 화산면 가좌리,1945-01-01,1945-12-30,2,주수원,70,1.9,1.52,20.4,3,100,필댐(죤형),14577,125.1,9.6,32.87,32.87,0,사통형,8.5,8.3,4.3,061-530-1500
4682010048,전남,해남.완도,월호,전라남도 해남군 화산면 월호리,1945-01-01,1947-01-01,2,주수원,50,2.67,1.63,6.6,3,100,필댐(죤형),16572,169.4,7,25.03,23.1,1.93,사통형,3.1,2.5,0.5,061-530-1500
4682010049,전남,해남.완도,봉저,전라남도 해남군 화산면 율동리,1945-01-01,1947-01-01,2,주수원,81,4.14,4.1,17.4,3,100,필댐(죤형),14193,133.4,7,77.3,77.3,0,사통형,5.6,5,1,061-530-1500
4682010050,전남,해남.완도,연화,전라남도 해남군 화산면 방축리,1959-01-01,1961-01-01,1,주수원,490,29.74,26.7,392.4,10,200,필댐(죤형),118891,340,12,1264.18,1238.33,25.85,취수탑형,17,13.6,8.8,061-530-1500
4682010051,전남,해남.완도,방축,전라남도 해남군 화산면 방축리,1945-01-01,1946-12-30,2,주수원,34,0.78,0.66,4.6,3,100,필댐(죤형),4353,83.4,5.1,8.15,8.15,0,사통형,5.7,5.5,0.7,061-530-1500
4682010052,전남,해남.완도,석전,전라남도 해남군 화산면 방축리,1945-01-01,1946-12-30,2,주수원,60,0.89,0.7,3.6,3,100,필댐(죤형),4789,100,5.3,14.76,14,0.76,사통형,4.1,3.1,0.5,061-530-1500
4682010054,전남,해남.완도,석정,전라남도 해남군 화산면 연정리,1961-01-01,1963-12-30,2,주수원,115,5.08,4.3,8.7,10,100,필댐(죤형),12116,300,4.5,82.06,81.46,0.6,사통형,4.9,3.5,0.5,061-530-1500
4682010055,전남,해남.완도,부길,전라남도 해남군 화산면 방축리,1961-01-01,1963-12-30,2,주수원,63.7,2.67,1.55,23.8,3,100,필댐(죤형),29921,223.4,8.7,41.2,41.03,0.17,사통형,13.9,13.5,9.2,061-530-1500
4682010056,전남,해남.완도,대지,전라남도 해남군 화산면 석호리,1960-01-01,1963-12-30,2,주수원,67,3.34,3.29,22.3,3,100,필댐(죤형),10913,208,4.8,70.33,68.7,1.63,사통형,4,3.8,0.5,061-530-1500
4682010057,전남,해남.완도,송산,전라남도 해남군 화산면 송산리,1960-01-01,1961-01-01,2,주수원,112,9.8,5,59.1,3,100,필댐(죤형),41177,162,11,227.6,225.44,2.16,사통형,16.84,15.84,9,061-530-1500
4682010059,전남,해남.완도,대인,전라남도 해남군 화산면 석호리,1960-01-01,1961-01-01,2,주수원,75,4.01,2.18,21.3,3,100,필댐(죤형),12322,180,5.5,40.1,35.1,5,사통형,13.4,13,11,061-530-1500
4682010067,전남,해남.완도,구시,전라남도 해남군 현산면 구시리,1961-01-01,1963-01-01,1,주수원,1390,57.25,51.39,465.2,10,100,필댐(죤형),131306,285,14.8,2618.57,2549.32,69.25,사통형,21.1,19.48,11,061-530-1500
4682010072,전남,해남.완도,탑동,전라남도 해남군 현산면 일평리,1963-01-01,1966-01-01,2,주수원,130,3.78,2.6,55,3,100,필댐(죤형),33318,218.4,8.3,97.68,97.2,0.48,사통형,7.5,6.5,0.5,061-530-1500
4682010075,전남,해남.완도,백포,전라남도 해남군 현산면 백포리,1945-01-01,1947-12-30,2,주수원,190,7.34,6.87,45.6,3,100,필댐(죤형),136108,200,16.9,188.08,188.08,0,사통형,19.7,18.79,14.18,061-530-1500
4682010078,전남,해남.완도,구산,전라남도 해남군 현산면 황산리,1988-01-01,1995-01-01,1,주수원,400,21.71,19.5,216.8,10,100,필댐(죤형),968820,544,28.3,2285.51,2217.3,68.21,사통형,78.4,77.4,62,061-530-1500
4682010089,전남,해남.완도,미야,전라남도 해남군 송지면 미야리,1945-01-01,1947-12-30,1,주수원,160,13.7,11,69.1,10,100,필댐(죤형),38401,294.4,7.7,492.67,492.67,0,사통형,9.9,9.8,2.3,061-530-1500
4682010098,전남,해남.완도,해원,전라남도 해남군 송지면 마봉리,1945-01-01,1945-12-30,1,주수원,908,38.26,35.3,341.5,3,100,필댐(죤형),55999,134,15.6,1621.74,1621.48,0.26,사통형,12.2,10.8,0.5,061-530-1500
4682010099,전남,해남.완도,군곡,전라남도 해남군 송지면 해원리,1958-01-01,1961-01-01,1,주수원,1391,52.68,89,510,10,200,필댐(죤형),363197,463.7,16.1,5244,4848,396,취수탑형,18.6,17.2,8.5,061-530-1500
4682010117,전남,해남.완도,동해,전라남도 해남군 북평면 동해리,1990-01-01,1999-01-01,1,주수원,400,11.25,10.9,203.3,10,200,필댐(죤형),2190162,562,46.7,1545.68,1522.28,23.4,취수탑형,94.5,92.3,60,061-530-1500
4682010120,전남,해남.완도,신월,전라남도 해남군 문내면 용암리,1945-01-01,1947-12-30,2,주수원,4,1.1,0.49,1,3,100,필댐(죤형),2813,110.4,3.8,3.11,3.09,0.02,사통형,3.56,3.36,2.5,061-530-1500
4682010124,전남,해남.완도,장수,전라남도 강진군 신전면 영관리,1970-01-01,1972-01-01,1,주수원,256,35.14,12.4,126.7,3,200,필댐(죤형),198390,362.4,15.3,677.05,677,0.05,사통형,58.2,57.2,48.2,061-530-1500
4682010126,전남,해남.완도,운전,전라남도 해남군 북일면 흥촌리,1973-01-01,1975-01-01,1,주수원,167,5.24,4.7,77.7,3,200,필댐(죤형),177085,254.4,17.4,389.98,353.09,36.89,사통형,46.5,44.2,34.5,061-530-1500
4682010129,전남,해남.완도,영춘,전라남도 해남군 옥천면 송산리,1968-01-01,1970-01-01,2,주수원,130,4.34,4.1,23.4,3,100,필댐(죤형),84388,194.4,13.5,189.03,189,0.03,사통형,51,50,41,061-530-1500
4682010137,전남,해남.완도,백호,전라남도 해남군 옥천면 백호리,1956-01-01,1958-01-01,1,주수원,570,20.05,16.45,369.9,3,100,필댐(죤형),104524,254,14,826,826,0,사통형,47.9,47,37.5,061-530-1500
4682010142,전남,해남.완도,오류,전라남도 해남군 계곡면 성진리,1973-01-01,1975-01-01,1,주수원,355,20.61,18.5,197.6,3,100,필댐(죤형),164624,304.4,15.2,852.94,847.83,5.11,사통형,28,27,19,061-530-1500
4682010155,전남,해남.완도,방춘,전라남도 해남군 계곡면 방춘리,1958-01-01,1960-01-01,2,주수원,300,6.8,3.92,130.5,3,100,필댐(죤형),205276,120,24.64,283.8,283.8,0,사통형,67.49,66.59,51.04,061-530-1500
4682010158,전남,해남.완도,여수,전라남도 해남군 계곡면 여수리,1959-01-01,1961-01-01,2,주수원,100,3.45,3.3,34.7,3,100,필댐(죤형),37790,97.4,12.7,117.43,117.43,0,사통형,38.6,36.88,29.6,061-530-1500
4682010159,전남,해남.완도,구가학,전라남도 해남군 계곡면 가학리,1945-01-01,1947-12-30,1,보조수원,275,8.12,7.2,40,3,100,필댐(죤형),52328,130.4,19.24,436,435,1,사통형,68,67.7,52.7,061-530-1500
4682010160,전남,해남.완도,가학,전라남도 해남군 계곡면 가학리,1968-01-01,1970-01-01,1,주수원,460,15.6,14.1,207.6,3,100,필댐(죤형),284109,284,20.3,911.2,910,1.2,사통형,18.6,17.6,0.5,061-530-1500
4682010162,전남,해남.완도,신평,전라남도 해남군 계곡면 신평리,1968-01-01,1970-01-01,1,주수원,310,17.94,11.82,152.5,3,100,필댐(죤형),159481,339,14.1,635.33,635.1,0.23,사통형,51.84,51.04,40.95,061-530-1500
4682010167,전남,해남.완도,만년,전라남도 해남군 마산면 장촌리,1945-01-01,1947-12-30,1,주수원,312,8.02,7.2,120.4,3,200,필댐(죤형),120542,207.4,15.8,412.21,411.97,0.24,사통형,51.2,50,40.5,061-530-1500
4682010168,전남,해남.완도,화원1,전라남도 해남군 화원면 장춘리,1945-01-01,1945-12-30,1,주수원,537,66.95,57.2,191.9,3,100,필댐(죤형),73871,1108,6.05,933.61,821.55,112.06,사통형,7,6.5,4,061-530-1500
4682010176,전남,해남.완도,연구,전라남도 해남군 마산면 노하리,1945-01-01,1947-12-30,2,주수원,250,19.25,18,58,5,100,필댐(죤형),27994,395.4,5.9,219.84,218,1.84,사통형,6.9,5.9,3.9,061-530-1500
4682010222,전남,해남.완도,호동,전라남도 해남군 황산면 호동리,1945-01-01,1945-12-30,1,주수원,160,17.23,14.95,106.5,3,100,필댐(죤형),15679,165.44,6.27,489,424,65,사통형,7,6.8,4,061-530-1500
4682010234,전남,해남.완도,한자,전라남도 해남군 황산면 호동리,1985-12-01,1986-01-01,1,보조수원,67,11.47,9.66,49,1,100,필댐(죤형),22577,185,9,437.32,419.41,17.91,사통형,8.3,8,2,061-530-1500
4682010238,전남,해남.완도,흑암,전라남도 해남군 황산면 연당리,1945-01-01,1945-12-30,1,보조수원,323,15.19,14,56,3,100,필댐(죤형),32534,216,8.5,413.58,390.19,23.39,사통형,8.3,8,4,061-530-1500
4682010239,전남,해남.완도,미력,전라남도 해남군 황산면 연당리,1945-01-01,1947-12-30,2,보조수원,90,4.1,3.96,16.7,10,200,필댐(죤형),1983,150,2.1,55.83,55.83,0,사통형,1.8,1.5,0.7,061-530-1500
4682010241,전남,해남.완도,외입,전라남도 해남군 황산면 외입리,1945-01-01,1947-12-30,2,보조수원,26,3.12,2.2,22.7,3,100,필댐(죤형),11872,145,6.6,47.08,47.04,0.04,사통형,6.8,6.3,3.3,061-530-1500
4682010242,전남,해남.완도,춘정1,전라남도 해남군 황산면 부곡리,1945-01-01,1947-12-30,2,보조수원,11,4.7,4.6,11,1,100,필댐(균일형),2173,81.1,4.3,15.95,15.89,0.06,사통형,3.5,4,0.01,061-530-1500
4682010243,전남,해남.완도,부곡,전라남도 해남군 황산면 부곡리,1945-01-01,1947-12-30,2,보조수원,9.3,1.4,1.03,9.3,3,100,필댐(죤형),3134,106,4.4,20,20,0,사통형,8.52,8.22,5.27,061-530-1500
4682010250,전남,해남.완도,관춘,전라남도 해남군 황산면 관춘리,1944-01-01,1945-01-01,1,주수원,220,20.15,19.97,97.8,3,200,필댐(죤형),23236,324,5.8,591,591,0,사통형,6,5,0.4,061-530-1500
4682010251,전남,해남.완도,평덕1,전라남도 해남군 황산면 관춘리,1945-01-01,1945-12-30,2,주수원,25,5.35,2.95,12,3,100,필댐(죤형),24945,282.4,6.8,56.18,53.05,3.13,사통형,3.3,3,0.5,061-530-1500
4682010252,전남,해남.완도,평덕2,전라남도 해남군 황산면 관춘리,1945-01-01,1945-12-30,2,주수원,3,1.26,1.1,6.8,10,100,필댐(죤형),2162,115.4,3.6,22.63,20.01,2.62,사통형,4.6,3.6,1.6,061-530-1500
4682010253,전남,해남.완도,성만,전라남도 해남군 황산면 관춘리,1945-01-01,1945-12-30,2,주수원,56,11.2,10.1,22.4,3,100,필댐(죤형),40576,253.4,9.6,158.83,156.5,2.33,사통형,10.6,9.6,7.1,061-530-1500
4682010254,전남,해남.완도,내산,전라남도 해남군 황산면 관춘리,1945-01-01,1945-12-30,2,주수원,28,3.12,2.4,11,3,100,필댐(죤형),7898,115.4,7.1,37.35,37.12,0.23,사통형,6.8,5.8,0.5,061-530-1500
4682010257,전남,해남.완도,옥연1,전라남도 해남군 황산면 옥동리,1945-01-01,1945-12-30,2,보조수원,10,3.75,3.61,21,3,100,필댐(죤형),40896,355,8,65.58,64.2,1.38,사통형,4.4,4,0.5,061-530-1500
4682010258,전남,해남.완도,옥연2,전라남도 해남군 황산면 옥동리,1945-01-01,1945-12-30,2,보조수원,10,1.67,1.4,20,3,100,필댐(죤형),4834,66.1,6.6,35.64,34.8,0.84,사통형,7.6,6.6,3,061-530-1500
4682010259,전남,해남.완도,옥동1,전라남도 해남군 황산면 부곡리,1962-01-01,1964-12-30,2,보조수원,3,4.58,4.26,26,3,100,필댐(죤형),4521,140,4.3,94.5,94.5,0,사통형,3.5,3,0.5,061-530-1500
4682010300,전남,해남.완도,삼덕1,전라남도 해남군 문내면 석교리,1945-01-01,1945-12-30,2,주수원,7,1.52,0.81,11.8,3,100,필댐(죤형),2437,95,4.5,14.1,14.03,0.07,사통형,15.84,16.4,12.54,061-530-1500
4682010301,전남,해남.완도,삼덕2,전라남도 해남군 문내면 석교리,1945-01-01,1945-12-30,2,주수원,5,1.1,0.56,2,10,100,필댐(죤형),2129,88,3.7,10.83,10.8,0.03,사통형,14,13.8,11,061-530-1500
4682010305,전남,해남.완도,사교,전라남도 해남군 문내면 용암리,1982-01-01,1983-01-01,2,보조수원,4,1.89,1.22,3.6,5,100,필댐(죤형),21745,185,9,34.22,34.18,0.04,사통형,8.19,7.89,2.53,061-530-1500
4682010307,전남,해남.완도,석교1,전라남도 해남군 문내면 용암리,1945-01-01,1945-12-30,2,보조수원,9,1,0.9,14.2,3,100,필댐(죤형),3744,68,5.4,12.54,12.5,0.04,사통형,14.15,13.75,9.82,061-530-1500
4682010308,전남,해남.완도,석교2,전라남도 해남군 문내면 용암리,1945-01-01,1945-12-30,2,보조수원,66,2.56,0.8,17.5,3,100,필댐(죤형),10044,135,6.4,19.61,19.6,0.01,사통형,16,15,11,061-530-1500
4682010313,전남,해남.완도,동외1,전라남도 해남군 문내면 동외리,1945-01-01,1945-12-30,2,보조수원,62,1.95,1.8,8.1,3,100,필댐(죤형),4862,126,4.4,33.23,33.1,0.13,사통형,4.5,3.5,0.5,061-530-1500
4682010314,전남,해남.완도,동외2,전라남도 해남군 문내면 동외리,1945-01-01,1945-12-30,2,보조수원,36,1.52,1.4,8.8,3,100,필댐(죤형),3038,100,4,18.65,15.6,3.05,사통형,3.4,2.4,0.5,061-530-1500
4682010323,전남,해남.완도,서상,전라남도 해남군 문내면 서상리,1968-01-01,1970-12-30,2,보조수원,4,0.5,0.44,3,3,100,필댐(죤형),5461,135,5,11.2,11.14,0.06,사통형,10.66,10.26,6,061-530-1500
4682010327,전남,해남.완도,난대2,전라남도 해남군 문내면 서상리,1967-01-01,1967-12-31,2,주수원,8,1.35,1.2,2,3,100,필댐(죤형),1261,105,2.2,27.27,27.27,0,사통형,2.2,1.4,0.7,061-530-1500
4682010328,전남,해남.완도,난대1,전라남도 해남군 문내면 난대리,1963-01-01,1964-12-30,2,보조수원,6,0.89,0.4,10.3,3,100,필댐(죤형),2131,95,3.5,4,4,0,사통형,3.6,2.6,0.5,061-530-1500
4682010333,전남,해남.완도,갈우,전라남도 해남군 문내면 충평리,1968-01-01,1970-12-30,2,보조수원,42,2.3,2.2,5.4,3,100,필댐(죤형),3905,80,5.4,32.9,32.9,0,사통형,5.5,4.5,0.5,061-530-1500
4682010335,전남,해남.완도,충평1,전라남도 해남군 문내면 충평리,1970-01-01,1972-12-30,2,보조수원,35,1.82,1.65,6,3,100,필댐(죤형),10619,140,6.3,53.7,51.92,1.78,사통형,25.5,25.1,20,061-530-1500
4682010336,전남,해남.완도,고전,전라남도 해남군 문내면 고당리,1945-01-01,1945-12-30,2,보조수원,77,2,1.7,19.6,3,100,필댐(죤형),7685,97,6.3,34.1,34.1,0,사통형,6.3,5.1,0.5,061-530-1500
4682010339,전남,해남.완도,고평,전라남도 해남군 문내면 고평리,1982-01-01,1983-01-01,2,보조수원,16,1.56,0.6,3.2,7,100,필댐(죤형),16152,108,10.3,17.9,17.8,0.1,사통형,10,9,0.5,061-530-1500
4682010341,전남,해남.완도,청용,전라남도 해남군 옥천면 백호리,1952-01-01,1958-01-01,2,주수원,95,5.46,4,6,3,100,필댐(죤형),13069,309.4,4,61.39,61.2,0.19,사통형,6,5,3,061-530-1500
4682010346,전남,해남.완도,신덕,전라남도 해남군 화원면 신덕리,1983-01-01,1986-01-01,1,주수원,765,54.03,45.5,428.5,10,100,필댐(죤형),241667,187,23.6,3369.08,3339.89,29.19,취수탑형,25.15,24.85,12,061-530-1500
4682010366,전남,해남.완도,화원2,전라남도 해남군 화원면 산호리,1945-01-01,1945-12-30,1,주수원,275,38.99,23.4,117.2,10,100,필댐(죤형),27780,365,6,599.85,599.6,0.25,사통형,7,6,2,061-530-1500
4682010367,전남,해남.완도,화원3,전라남도 해남군 화원면 산호리,1945-01-01,1945-12-30,2,주수원,105,20,15.2,51,3,100,필댐(죤형),18482,360,5.5,299.92,299.3,0.62,사통형,6.5,5.5,2.5,061-530-1500
4682010370,전남,해남.완도,장평,전라남도 해남군 화원면 장춘리,1969-01-01,1971-12-30,2,보조수원,14,0.45,0.4,11,3,100,필댐(죤형),6740,96,7,11.03,11.01,0.02,사통형,29.2,28.9,24.1,061-530-1500
4682010372,전남,해남.완도,산호,전라남도 해남군 계곡면 가학리,1940-01-01,1942-12-30,2,보조수원,54,5.46,5.07,2,3,100,필댐(죤형),8397,320,4,68.23,67.84,0.39,사통형,18.12,17.72,15.37,061-530-1500
4682010373,전남,해남.완도,신방,전라남도 해남군 현산면 백포리,1950-01-01,1952-12-30,1,보조수원,164,66.2,59.42,111,3,100,필댐(죤형),37564,1527,3,748,747.38,0.62,사통형,3.5,3,0.5,061-530-1500
4682010374,전남,해남.완도,만안2제,전라남도 해남군 현산면 만안리,2003-12-01,2006-12-30,1,주수원,110,5.21,4.83,81,10,200,필댐(균일형),180625,206,28.6,394.67,385.76,8.91,취수탑형,107.8,106.8,90,061-530-1500
4683010001,전남,영암,대동,전라남도 영암군 군서면 월곡리,1969-01-01,1969-12-30,1,보조수원,544,4.78,4.76,74.3,10,200,필댐(죤형),353408,308,11.2,309.08,309.08,0,사통형,32.16,31.4,23.4,061-470-5515
4683010002,전남,영암,남춘,전라남도 영암군 영암읍 용흥리,1945-01-01,1945-12-31,2,보조수원,59,0.96,0.95,6,7,100,필댐(죤형),8937,245,3.8,16.1,16.1,0,사통형,24.5,24,22,061-470-5515
4683010003,전남,영암,쌍정,전라남도 영암군 영암읍 개신리,1967-05-19,1969-12-30,1,주수원,837,20.62,20.61,284.5,10,100,필댐(죤형),153823,159,14,1264,1138,126,사통형,40.3,40,29,061-470-5515
4683010004,전남,영암,사자,전라남도 영암군 영암읍 개신리,1978-12-01,1981-12-30,1,주수원,221,6.1,6.06,48.2,7,100,필댐(죤형),522655,380,18,462.77,462.7,0.07,사통형,68,67,51,061-470-5515
4683010006,전남,영암,학곡,전라남도 영암군 영암읍 송평리,1944-01-01,1945-12-31,2,보조수원,9,0.6,0.54,4,7,100,필댐(죤형),821,40,4.8,9.4,9.4,0,사통형,15.2,15,12.2,061-470-5515
4683010009,전남,영암,장암,전라남도 영암군 영암읍 장암리,1966-01-01,1967-12-30,2,보조수원,45,1.09,1.08,15,7,100,필댐(죤형),38423,136,6.82,32.8,32.8,0,사통형,75.1,74.6,68.6,061-470-5515
